SBD,mass,length,diameter,volume,layer_top,layer_bottom,layer_density,layer_SWE,cumulative_density,cumulative_SWE,ice_lens_height_all,ice_lens_thick_all,ice_lens_height_sum,ice_lens_thick_sum,density_no_ice,annual_layer_depth,annual_layer_year,LWC,temperature,grain_size,measurement_type,Comments
2130.0,550,24.5,5.7,625.1808650551858,2106.75,2130.0,0.8797454156749512,0.20454080914442618,0.7402256572640076,15.76680649972336,,,,0.0,0.8797454156749513,,,,,,C,uneven break; see notebook for detail
2162.0,700,32.0,5.7,816.5627625210591,2130.0,2162.75,0.857251924933262,0.28075000541564327,0.7419977577222981,16.047556505139003,,,,0.0,0.8572519249332619,,,,,,C,
2188.5,545,25.0,5.7,637.9396582195774,2162.75,2188.5,0.854312775476348,0.2199855396851596,0.7433192618151319,16.26754204482416,22.5,2.0,22.5,2.0,0.8504654302533037,,,,,,C,
2211.0,525,22.5,5.7,574.1456923976197,2188.5,2211.0,0.9144020532621462,0.20574046198398288,0.7450602671555017,16.473282506808143,,,,0.0,0.9144020532621461,,,,,,C,
2239.0,640,28.0,5.7,714.4924172059267,2211.0,2238.75,0.8957407868690411,0.2485680683561589,0.7469279988906445,16.721850575164304,22.0,2.0,22.0,2.0,0.8954099741986753,,,,,,C,
2267.0,665,28.5,5.7,727.2512103703182,2238.75,2267.25,0.9144020532621462,0.2606045851797117,0.7490331970600516,16.982455160344017,18.0,4.0,18.0,4.0,0.9167534088967825,,,,,,C,strong suction 
2294.5,610,27.0,5.7,688.9748308771435,2267.25,2294.5,0.8853734166506495,0.24126425603730198,0.7506524042877019,17.223719416381318,21.5,2.5,21.5,2.5,0.8838959839890989,,,,,,C,
2318.0,525,23.5,5.7,599.6632787264028,2294.5,2318.0,0.8754913275914165,0.20574046198398285,0.7519180275394866,17.4294598783653,,,,0.0,0.8754913275914163,,,,,,C,
2348.0,685,30.0,5.7,765.5275898634928,2318.0,2348.5,0.894807723549386,0.27291635568256273,0.7537737378772774,17.70237623404786,19.5,4.0,19.5,4.0,0.8940239837077837,,,,,,C,"strong suction, chip barrel full of slush"
2388.0,880,39.0,5.7,995.1858668225407,2348.5,2387.0,0.8842569306271304,0.3404389182914452,0.7558783055022751,18.042815152339305,8.0,1.0,8.0,1.0,0.8838371154438538,,,,,,C,less suction than previous drive
2408.0,535,22.0,5.7,561.3868992332281,2387.0,2408.0,0.9529969451206135,0.20012935847532884,0.7575973634059233,18.242944510814635,,,,0.0,0.9529969451206135,,,,,,C,"very wet, lots of suction, chip barrel full of slush"
