time,BDOT,RAIN,TS,SMELT,SUBLIM,SRHO
9/8/1980,32.76016868,1.578338934,272.0354167,1.062857469,0,201.4287223
9/9/1980,15.67328417,1.810941528,271.6708333,0.337515967,0,198.7282644
9/10/1980,0.676011551,0.119357306,270.0041667,2.45488405,0,198.3352039
9/11/1980,1.396287891,0.760061095,263.2854167,0.958265266,0,212.0249699
9/12/1980,32.06712715,7.140951959,267.65,0.106784477,0,210.5867251
9/13/1980,80.05843645,17.4350705,272.8791667,12.47085349,0,198.7990198
9/14/1980,30.70853745,15.39673674,273.1395833,8.220172592,0,191.0297269
9/15/1980,6.414226641,11.15780334,273.15,11.04884015,0,186.7889143
9/16/1980,0.105183693,0.170057333,272.36875,7.850872925,0,212.2844545
9/17/1980,0.005741174,0.011473517,270.0979167,2.546503338,0,219.3591548
9/18/1980,0.003158964,0.001134701,268.3583333,1.647037254,0,224.3219331
9/19/1980,0.064642667,0.039999585,269.1083333,1.043766252,0,226.3368748
9/20/1980,2.386723261,0.700804139,269.2229167,1.817671786,0,228.5920628
9/21/1980,19.46063672,1.443383747,271.1395833,0.070641417,0,206.8575794
9/22/1980,11.2211825,1.127385691,270.9625,0.274943935,0,175.4147417
9/23/1980,5.469662254,0.870005757,268.9,0.202250059,0,174.7094006
9/24/1980,7.473721539,0.17331994,271.6083333,1.082110371,0,174.0075114
9/25/1980,10.63425737,2.339551791,268.6604167,0.323604786,0,179.2511458
9/26/1980,69.45925262,3.555192192,272.2958333,0.007774449,0,188.8651379
9/27/1980,9.663473529,1.137067938,269.2541667,0.159546303,0,203.9131884
9/28/1980,22.14040709,2.233924621,270.0875,0.00070517,0,196.0437833
9/29/1980,15.68453953,6.54020336,270.6291667,0.158499893,0,189.3332015
9/30/1980,52.99158348,1.944038262,272.025,0.027490043,0,183.5061446
10/1/1980,25.15495331,3.040174697,271.275,0.06631827,0,182.1236365
10/2/1980,3.086240896,0.606650782,267.68125,0.230139371,0,184.0791394
10/3/1980,0.161423906,0.032205914,265.7958333,0.380803128,0,187.7678295
10/4/1980,0.380549606,0.164601737,265.0875,0.353510943,0,190.8629319
10/5/1980,29.7110988,2.801702543,270.0145833,0.000529125,0,175.2136188
10/6/1980,49.97679668,4.721615283,271.49375,1.90E-05,0,166.0053308
10/7/1980,21.54732959,0.659744476,272.4625,0.087956708,0,173.4467088
10/8/1980,5.039178779,0.326329597,265.8895833,0.133582578,0,170.9086665
10/9/1980,0.968375711,0.11281179,261.7645833,0.149069025,0,171.365266
10/10/1980,1.338715653,0.183678805,260.5354167,0.243387712,0,172.5944119
10/11/1980,0.057535133,0.004719662,259.24375,0.287090139,0,175.3867067
10/12/1980,0.114478274,0.032285068,258.6395833,0.372740537,0,179.9134631
10/13/1980,12.64728928,1.837864493,258.3479167,0.049370643,0,182.3744634
10/14/1980,94.09135941,6.302128168,268.61875,1.33E-08,0,181.4223547
10/15/1980,8.115596253,0.028080292,265.3895833,0.091516797,0,209.6623109
10/16/1980,13.08622158,1.356552315,262.1083333,0,0,205.2138509
10/17/1980,31.98795619,4.749292388,266.9520833,0,0,192.5999908
10/18/1980,36.65805925,2.811254421,269.7958333,0,0,179.5589092
10/19/1980,97.68658543,10.19883745,269.275,0,0,186.5080197
10/20/1980,39.21905752,0.590089405,268.5979167,0,0,187.9099145
10/21/1980,31.410745,3.867893913,268.2541667,0,0,182.8131656
10/22/1980,98.95266389,5.092588816,269.5770833,0,0,212.4391745
10/23/1980,93.46107012,6.359616447,268.43125,0,0,203.0037558
10/24/1980,53.65763963,3.582893204,269.6083333,0,0,204.9889933
10/25/1980,11.94320671,1.220650668,267.5458333,0,0,189.4520606
10/26/1980,22.12418501,3.197761541,267.2229167,0,0,174.2836588
10/27/1980,39.38431373,2.690584934,267.4833333,0,0,164.24437
10/28/1980,22.39412608,1.409303301,265.80625,0,0,143.739721
10/29/1980,0.747518372,0.036472582,258.7229167,0.03054112,0,140.0775063
