time,BDOT,RAIN,TS,SMELT,SUBLIM,RHOS
1980-04-15,0.3901925734047302,0.0,251.25416666666663,0.0,0.0,143.53366989077188
1980-04-16,3.26653822729984,0.0,248.64999999999998,0.0019730112963092126,0.0,142.99075652732807
1980-04-17,0.6541162504900744,0.0,254.18124999999998,0.7572952074280691,0.0,134.40442179933999
1980-04-18,1.9745285461899216,0.0,248.74374999999998,1.1078627040134796,0.0,138.21291908056168
1980-04-19,3.6242838608661625,0.0,258.86875,0.758160514007257,0.0,134.42642498670628
1980-04-20,12.728513090910711,0.0,257.4208333333333,0.1384604992559506,0.0,101.16633745517542
1980-04-21,26.183747677992287,0.0,256.5145833333333,0.0003920432140519617,0.0,90.92358649729981
1980-04-22,23.466949961969515,0.0,256.7645833333333,0.0,0.0,79.18124691662568
1980-04-23,9.343563724319393,0.0,256.0458333333333,0.006443603886070914,0.0,78.14366187670922
1980-04-24,1.1597342923943135,6.776263578034403e-18,259.00416666666666,0.6871113413534672,0.0,82.33637601920061
