,BDOT,SMELT,RAIN,TS
1994-07-01,234.18584209359406,0.0,0.0,263.4084
1994-08-01,336.9437509879957,0.0,0.0,262.1829
1994-09-01,199.43568487970649,0.0,0.0,257.22867
1994-10-01,199.4127928130307,0.0,0.0,248.06947
1994-11-01,250.94283490029156,0.0,0.0,239.75047
1994-12-01,267.6815140536479,0.0,0.0,239.88031
1995-01-01,140.08428598824128,0.0,0.0,240.10896
1995-02-01,104.60652241263372,0.0,0.0,242.49326
1995-03-01,60.88769877300459,0.0,0.0,239.7167
1995-04-01,166.19471129108007,0.0,0.0,254.29219
1995-05-01,233.6157393481714,0.0,0.0,260.00128
1995-06-01,183.5009374255228,0.0,0.0,262.61063
1995-07-01,198.98497361247692,0.0,0.0,263.34366
1995-08-01,143.3486614469339,0.0,0.0,262.72043
1995-09-01,405.4601551498073,0.0,0.0,262.18344
1995-10-01,134.69097001301063,0.0,0.0,251.10924
1995-11-01,49.44636038412334,0.0,0.0,239.21452
1995-12-01,126.88485478570244,0.0,0.0,241.89839
1996-01-01,44.42046449012154,0.0,0.0,232.4981
1996-02-01,209.83782442225979,0.0,0.0,240.25539
1996-03-01,68.68851378025165,0.0,0.0,245.08609
1996-04-01,103.96668541385618,0.0,0.0,251.59962
1996-05-01,98.63329974643536,0.0,0.0,258.5286
1996-06-01,252.15698073955116,0.0,0.0,262.46454
1996-07-01,273.4767893688917,0.0,0.0,263.44113
1996-08-01,357.91824742519225,0.0,0.0,261.44144
1996-09-01,277.56495537834,0.0,0.0,255.99565
1996-10-01,126.73314629290108,0.0,0.0,242.19035
1996-11-01,74.57583907493313,0.0,0.0,242.03499
1996-12-01,92.24697098587448,0.0,0.0,236.85544
1997-01-01,155.10704227149702,0.0,0.0,236.5289
1997-02-01,266.6066801018784,0.0,0.0,249.75127
1997-03-01,22.70551396472117,0.0,0.0,241.26741
1997-04-01,52.186060322140115,0.0,0.0,251.92995
1997-05-01,167.16934656525416,0.0,0.0,258.59283
1997-06-01,153.67421447493248,0.0,0.0,262.78784
1997-07-01,196.97033364394983,0.0,0.0,263.52744
1997-08-01,426.7217530744646,0.0,0.0,261.85147
1997-09-01,256.1236907915539,0.0,0.0,260.0345
1997-10-01,88.55150446240968,0.0,0.0,243.49936
1997-11-01,276.9981149204098,0.0,0.0,247.82793
1997-12-01,212.58037449469495,0.0,0.0,240.15118
1998-01-01,91.67156771347254,0.0,0.0,238.98235
1998-02-01,83.6973406607977,0.0,0.0,244.59528
1998-03-01,142.75789027825564,0.0,0.0,247.74849
1998-04-01,415.00770642681505,0.0,0.0,253.49913
1998-05-01,333.6220676383489,0.0,0.0,258.3239
1998-06-01,209.70111439898992,0.0,0.0,262.2987
1998-07-01,327.094370866182,0.0,0.0,263.5394
1998-08-01,468.57510308031823,0.0,0.0,261.81323
1998-09-01,376.96762215142536,0.0,0.0,258.59766
1998-10-01,189.01939348969861,0.0,0.0,249.13457
1998-11-01,104.50723513924821,0.0,0.0,243.84299
1998-12-01,97.63163867936412,0.0,0.0,238.51399
1999-01-01,188.1759930112001,0.0,0.0,234.6817
1999-02-01,49.605290231824696,0.0,0.0,232.48964
1999-03-01,132.83011271378828,0.0,0.0,243.62347
1999-04-01,202.4313338917742,0.0,0.0,251.12144
1999-05-01,92.52695885618648,0.0,0.0,257.4773
1999-06-01,145.57477199815526,0.0,0.0,262.37903
1999-07-01,339.7385575179586,0.0,0.0,263.47522
1999-08-01,219.68057102664994,0.0,0.0,262.57712
1999-09-01,298.97762135847495,0.0,0.0,259.1443
1999-10-01,211.44964523882962,0.0,0.0,247.52791
1999-11-01,88.8555447951004,0.0,0.0,240.51326
1999-12-01,411.8301144181769,0.0,0.0,235.97284
2000-01-01,299.15109721331146,0.0,0.0,238.89265
2000-02-01,193.80640343427118,0.0,0.0,246.77788
2000-03-01,146.59539061733895,0.0,0.0,248.15773
2000-04-01,97.6448078527263,0.0,0.0,251.89726
2000-05-01,34.76850987536124,0.0,0.0,256.59567
2000-06-01,160.54399490834962,0.0,0.0,262.5399
2000-07-01,334.6291685147002,0.0,0.0,263.2589
2000-08-01,221.09934035025591,0.0,0.0,261.2349
2000-09-01,198.58564297474206,0.0,0.0,256.87622
2000-10-01,147.588776613778,0.0,0.0,247.57848
2000-11-01,321.9119966340214,0.0,0.0,247.25645
2000-12-01,197.25807643572264,0.0,0.0,245.54529
2001-01-01,376.91695098907104,0.0,0.0,246.83568
2001-02-01,227.5161832510302,0.0,0.0,244.98438
2001-03-01,160.0761749682506,0.0,0.0,246.07237
2001-04-01,170.98047171883317,0.0,0.0,252.91603
2001-05-01,190.72905953663866,0.0,0.0,257.10782
2001-06-01,87.61890839888801,0.0,0.0,263.07288
2001-07-01,324.8354295233372,0.0,0.0,263.37817
2001-08-01,313.056774804929,0.0,0.0,262.8451
2001-09-01,171.66714027995278,0.0,0.0,258.70557
2001-10-01,250.61571364710085,0.0,0.0,247.20778
2001-11-01,73.74820346426779,0.0,0.0,240.85237
2001-12-01,99.76378634989398,0.0,0.0,234.80135
2002-01-01,320.5789868352291,0.0,0.0,245.16316
2002-02-01,163.0430420986094,0.0,0.0,243.5137
2002-03-01,29.659587538098105,0.0,0.0,241.02495
2002-04-01,247.06404374612387,0.0,0.0,248.73866
2002-05-01,137.37072122908515,0.0,0.0,258.6334
2002-06-01,175.1009759734899,0.0,0.0,262.98328
2002-07-01,209.60387939603106,0.0,0.0,263.33127
2002-08-01,272.612763926727,0.0,0.0,261.83807
2002-09-01,462.8159129652241,0.0,0.0,260.15817
2002-10-01,394.94082353361836,0.0,0.0,256.06564
2002-11-01,319.0271115187586,0.0,0.0,251.3286
2002-12-01,141.62807829196947,0.0,0.0,242.78027
2003-01-01,80.893242012039,0.0,0.0,241.74504
2003-02-01,425.18623345274864,0.0,0.0,248.76369
2003-03-01,83.16392950711368,0.0,0.0,243.24811
2003-04-01,72.24082393604793,0.0,0.0,252.36339
2003-05-01,185.20294881703546,0.0,0.0,258.6303
2003-06-01,161.78648402407669,0.0,0.0,262.7698
2003-07-01,438.24268654942904,0.0,0.0,263.4793
2003-08-01,436.965424833449,0.0,0.0,262.9041
2003-09-01,215.21173214408182,0.0,0.0,256.00397
2003-10-01,251.47864007953024,0.0,0.0,253.34047
2003-11-01,234.85134777688597,0.0,0.0,243.40367
2003-12-01,178.6747222686954,0.0,0.0,239.58429
2004-01-01,73.08967222081797,0.0,0.0,233.11847
2004-02-01,220.48221823705572,0.0,0.0,246.7454
2004-03-01,78.90846165975724,0.0,0.0,244.31741
2004-04-01,173.05290384885183,0.0,0.0,254.11751
2004-05-01,169.1706588101266,0.0,0.0,261.58463
2004-06-01,136.24482588735052,0.0,0.0,263.24713
2004-07-01,162.35841751575933,0.0,0.0,273.15
2004-08-01,71.81237697812429,0.0,0.0,273.15
2004-09-01,218.37628342831331,0.0,0.0,254.94954
2004-10-01,253.0463797470261,0.0,0.0,251.89546
2004-11-01,387.9955979150843,0.0,0.0,247.27104
2004-12-01,237.5769151410665,0.0,0.0,243.21373
2005-01-01,188.46512878903704,0.0,0.0,239.74112
2005-02-01,151.25553476461775,0.0,0.0,241.79431
2005-03-01,169.87406563288928,0.0,0.0,248.93523
2005-04-01,203.12373115938473,0.0,0.0,252.71294
2005-05-01,120.7709522586378,0.0,0.0,260.86084
2005-06-01,172.49723214076224,0.0,0.0,263.14236
2005-07-01,178.24713987878766,0.0,0.0,263.62024
2005-08-01,226.49875417718548,0.0,0.0,261.7391
2005-09-01,470.24723156844755,0.0,0.0,260.76575
2005-10-01,167.1776518926846,0.0,0.0,249.74413
2005-11-01,126.90083001438249,0.0,0.0,237.50618
2005-12-01,323.4277323119083,0.0,0.0,246.0385
2006-01-01,55.772907899923,0.0,0.0,233.72388
2006-02-01,220.98578430149178,0.0,0.0,244.03009
2006-03-01,56.62440267702141,0.0,0.0,242.51854
2006-04-01,171.80967195962452,0.0,0.0,251.14308
2006-05-01,91.25185694567536,0.0,0.0,258.5562
2006-06-01,236.90782104744417,0.0,0.0,262.44083
2006-07-01,194.56655656690668,0.0,0.0,263.59595
2006-08-01,477.68856995201065,0.0,0.0,262.56082
2006-09-01,214.9337622836233,0.0,0.0,260.41006
2006-10-01,560.2835633305222,0.0,0.0,252.77632
2006-11-01,15.79385473649662,0.0,0.0,232.58759
2006-12-01,211.59645210886805,0.0,0.0,241.79834
2007-01-01,215.85345374243064,0.0,0.0,240.16766
2007-02-01,21.021803558466882,0.0,0.0,238.0456
2007-03-01,22.9903086826261,0.0,0.0,234.70888
2007-04-01,67.15807016609358,0.0,0.0,253.97322
2007-05-01,137.23227466727843,0.0,0.0,259.28497
2007-06-01,146.9511964779548,0.0,0.0,262.72238
2007-07-01,187.61227208908173,0.0,0.0,263.55368
2007-08-01,251.04849419484566,0.0,0.0,273.15
2007-09-01,321.9192565834812,0.0,0.0,259.6829
2007-10-01,125.16945838318527,0.0,0.0,248.56691
2007-11-01,314.36569040938076,0.0,0.0,249.07924
2007-12-01,199.24934191608983,0.0,0.0,240.20451
2008-01-01,161.4920376213555,0.0,0.0,238.97568
2008-02-01,163.55200181801067,0.0,0.0,237.42593
2008-03-01,194.69866047144092,0.0,0.0,247.48372
2008-04-01,217.94421200614352,0.0,0.0,251.37276
2008-05-01,87.1319078203099,0.0,0.0,258.2314
2008-06-01,202.28848411156247,0.0,0.0,262.71942
2008-07-01,264.51771364341516,0.0,0.0,263.13968
2008-08-01,137.79329396338846,0.0,0.0,262.66507
2008-09-01,284.0003972455604,0.0,0.0,258.7444
2008-10-01,200.3750062577801,0.0,0.0,244.63274
2008-11-01,142.13752956922445,0.0,0.0,240.69073
2008-12-01,93.94352276391693,0.0,0.0,238.95903
2009-01-01,287.21506592572064,0.0,0.0,235.8506
2009-02-01,141.63002262753136,0.0,0.0,240.91127
2009-03-01,162.1970456290013,0.0,0.0,243.9555
2009-04-01,107.11514316367882,0.0,0.0,251.08067
2009-05-01,146.30372182283546,0.0,0.0,258.94528
2009-06-01,110.1363395093213,0.0,0.0,263.04245
2009-07-01,243.9341394892857,0.0,0.0,263.49554
2009-08-01,287.9245893099244,0.0,0.0,261.53708
2009-09-01,175.2293880472488,0.0,0.0,258.54724
2009-10-01,184.75988924668408,0.0,0.0,253.45634
2009-11-01,145.42940591068736,0.0,0.0,238.22177
2009-12-01,243.79223481244512,0.0,0.0,244.00018
2010-01-01,76.20184956033947,0.0,0.0,238.69325
2010-02-01,137.52678369621137,0.0,0.0,242.99797
2010-03-01,141.76098270163655,0.0,0.0,245.07387
2010-04-01,181.40681792973191,0.0,0.0,252.15279
2010-05-01,65.13342448453601,0.0,0.0,259.63388
2010-06-01,221.64315226236727,0.0,0.0,263.19376
2010-07-01,386.1177516828365,0.0,0.0,263.32916
2010-08-01,363.83899864564177,0.0,0.0,262.68542
2010-09-01,182.5054209149233,0.0,0.0,258.02518
2010-10-01,183.19662529310608,0.0,0.0,250.86891
2010-11-01,240.18207763747262,0.0,0.0,245.75
2010-12-01,106.28526130483067,0.0,0.0,233.90692
2011-01-01,130.2665141163086,0.0,0.0,238.92754
2011-02-01,160.98154362366728,0.0,0.0,239.4113
2011-03-01,26.251966352415465,0.0,0.0,241.01321
2011-04-01,166.84989948483525,0.0,0.0,251.46681
2011-05-01,52.078225142359166,0.0,0.0,257.47156
2011-06-01,152.7054224091657,0.0,0.0,262.96033
2011-07-01,213.56329383991704,0.0,0.0,263.09515
2011-08-01,510.5652699242662,0.0,0.0,262.6696
2011-09-01,223.4278077875113,0.0,0.0,259.68732
2011-10-01,262.94537108662183,0.0,0.0,250.62386
2011-11-01,98.59936446922747,0.0,0.0,235.30243
2011-12-01,342.12697770633855,0.0,0.0,242.65907
2012-01-01,117.49593792812131,0.0,0.0,230.02856
2012-02-01,211.60987293677647,0.0,0.0,246.5652
2012-03-01,65.41742437785528,0.0,0.0,242.12883
2012-04-01,86.24059025112182,0.0,0.0,253.93373
2012-05-01,131.54436528909196,0.0,0.0,257.93414
2012-06-01,230.84463728047103,0.0,0.0,263.33658
2012-07-01,271.4610256720958,0.0,0.0,263.11624
2012-08-01,432.2374721365409,0.0,0.0,262.47366
2012-09-01,901.5437499977941,0.0,0.0,258.90402
2012-10-01,193.41420700003493,0.0,0.0,247.35677
2012-11-01,40.78575685443245,0.0,0.0,235.83601
2012-12-01,150.7013116904163,0.0,0.0,235.39919
2013-01-01,317.5966071713145,0.0,0.0,243.03705
2013-02-01,199.18797848364403,0.0,0.0,244.96611
2013-03-01,116.79267547005882,0.0,0.0,244.08153
2013-04-01,37.7666120263393,0.0,0.0,246.46611
2013-05-01,110.40668470924193,0.0,0.0,256.00757
2013-06-01,46.830598912660705,0.0,0.0,263.17078
2013-07-01,216.69795315040116,0.0,0.0,263.34036
2013-08-01,395.78951626487736,0.0,0.0,261.96158
2013-09-01,498.3819456130324,0.0,0.0,258.32104
2013-10-01,716.3662524579063,0.0,0.0,255.28679
2013-11-01,222.20501184951434,0.0,0.0,243.33418
2013-12-01,71.23927470956224,0.0,0.0,238.1908
2014-01-01,353.0949314566216,0.0,0.0,248.24739
2014-02-01,29.098010895372997,0.0,0.0,239.3704
2014-03-01,124.03736740075848,0.0,0.0,242.5438
2014-04-01,68.53323208051069,0.0,0.0,251.32732
2014-05-01,180.52120289904437,0.0,0.0,260.03375
2014-06-01,362.16860319901105,0.0,0.0,262.32898
2014-07-01,244.52675518479072,0.0,0.0,263.2219
2014-08-01,289.2312983555448,0.0,0.0,262.72885
2014-09-01,327.1466108532594,0.0,0.0,258.3114
2014-10-01,67.26969353313484,0.0,0.0,247.54701
2014-11-01,141.8734042869089,0.0,0.0,247.36946
2014-12-01,247.7908964321792,0.0,0.0,247.07747
2015-01-01,88.55732419218612,0.0,0.0,238.47237
2015-02-01,143.56687792943313,0.0,0.0,242.68074
2015-03-01,136.52587479628718,0.0,0.0,244.44717
2015-04-01,219.3331990305854,0.0,0.0,253.0208
2015-05-01,93.38256301035032,0.0,0.0,260.716
2015-06-01,225.1015110902496,0.0,0.0,262.7558
2015-07-01,266.2396477316365,0.0,0.0,263.50125
2015-08-01,218.69685349384415,0.0,0.0,261.6694
2015-09-01,408.5887708929184,0.0,0.0,257.2915
2015-10-01,228.34733113017256,0.0,0.0,254.3253
2015-11-01,362.71695594225105,0.0,0.0,243.489
2015-12-01,194.42874061425533,0.0,0.0,241.13487
2016-01-01,189.1787074022666,0.0,0.0,244.63255
2016-02-01,166.76915890060678,0.0,0.0,247.06075
2016-03-01,174.41907831761839,0.0,0.0,247.94743
2016-04-01,124.5687057671438,0.0,0.0,256.10147
2016-05-01,157.81449559738948,0.0,0.0,260.7502
2016-06-01,265.6183869389808,0.0,0.0,263.20062
2016-07-01,284.83245743161973,0.0,0.0,263.7254
2016-08-01,457.83234064494474,0.0,0.0,273.15
2016-09-01,468.74640880183085,0.0,0.0,259.09283
2016-10-01,67.83752598520915,0.0,0.0,248.67485
2016-11-01,93.94155980675474,0.0,0.0,241.07695
2016-12-01,143.90638357531745,0.0,0.0,237.76514
2017-01-01,150.57697573620683,0.0,0.0,238.59805
2017-02-01,139.08146674974864,0.0,0.0,242.46492
2017-03-01,31.64812967876983,0.0,0.0,237.33215
2017-04-01,44.77342807151236,0.0,0.0,253.17198
2017-05-01,175.83871153361034,0.0,0.0,259.24606
2017-06-01,137.47914570424433,0.0,0.0,263.23856
2017-07-01,217.56315155853449,0.0,0.0,263.6813
2017-08-01,351.81934293125084,0.0,0.0,262.65192
2017-09-01,489.89821451252567,0.0,0.0,261.11465
2017-10-01,427.88839005152096,0.0,0.0,251.95085
2017-11-01,64.82533144096223,0.0,0.0,242.67242
2017-12-01,333.51168047133507,0.0,0.0,246.2507
2018-01-01,116.94174404331852,0.0,0.0,238.14561
2018-02-01,109.72673509357399,0.0,0.0,241.77087
2018-03-01,115.52254812046239,0.0,0.0,245.56245
2018-04-01,275.23244800674445,0.0,0.0,251.6627
2018-05-01,251.33959793776222,0.0,0.0,259.13455
2018-06-01,316.0228856604385,0.0,0.0,263.0146
2018-07-01,246.08857302319618,0.0,0.0,263.58722
2018-08-01,512.3297281509435,0.0,0.0,263.0331
2018-09-01,150.38898730907454,0.0,0.0,259.36755
2018-10-01,489.4806737929654,0.0,0.0,254.7303
2018-11-01,208.62180065980306,0.0,0.0,245.75233
2018-12-01,337.2009512705381,0.0,0.0,244.19475
