time,BDOT,RAIN,TS,SMELT,SUBLIM,SRHO
11/25/1980,8.286662366,0,256.93125,0,0,107.177573
11/26/1980,8.739888006,0,256.5458333,0,0,106.8822858
11/27/1980,8.621003612,0,256.7333333,0,0,101.8479734
11/28/1980,9.895319616,0,253.1708333,0,0,87.95176988
11/29/1980,1.230619332,0,239.3583333,0,0,83.2899495
11/30/1980,6.38E-06,8.08E-25,237.0666667,0,0,87.02051565
12/1/1980,1.86E-08,0,246.3270833,0,0,90.86473719
12/2/1980,3.71E-08,0,248.30625,0,0,103.9326075
12/3/1980,1.16E-07,0,241.11875,0,0,107.7708995
12/4/1980,0.043951173,0,242.4833333,0,0,111.3295449
12/5/1980,0.432961126,0,237.18125,0,0,113.5880769
12/6/1980,1.794685836,0,236.4104167,0,0,112.7999225
12/7/1980,0.128732596,0,222.4416667,0,0,114.5277672
12/8/1980,0,0,222.775,0,0,117.6959891
12/9/1980,0,0,225.9208333,0,0,120.6989982
12/10/1980,0.01114049,0,219.8270833,0,0,123.5530615
12/11/1980,0.649621889,4.24E-19,224.4833333,0,0,125.4862214
12/12/1980,0.773395998,0,225.3479167,0,0,124.5552296
12/13/1980,15.7815646,1.08E-16,237.4625,0,0,91.51979143
12/14/1980,7.808535444,0,247.025,0,0,57.78084926
12/15/1980,2.01285951,0,234.7645833,0,0,58.08721546
12/16/1980,0.288421015,0,218.8583333,0,0,64.98095404
12/17/1980,0.000605126,0,218.86875,0,0,68.91609822
12/18/1980,0,0,224.4833333,0,0,72.55716941
12/19/1980,0,0,224.9,0,0,75.93382561
12/20/1980,0,0,237.5770833,0,0,78.90854718
12/21/1980,0,0,229.65,0,0,81.78913795
12/22/1980,6.95E-15,0,237.2645833,0,0,84.50890006
12/23/1980,0,0,233.30625,0,0,87.09120934
12/24/1980,0.001462027,0,233.1291667,0,0,89.59917398
12/25/1980,0.285520144,0,232.6916667,0,0,91.62580937
12/26/1980,0.033485643,0,218.0041667,0,0,93.48812852
12/27/1980,0,0,215.5041667,0,0,95.62018916
12/28/1980,1.91E-10,0,227.3270833,0,0,97.64590993
12/29/1980,0.225180764,0,234.86875,0,0,99.56038704
12/30/1980,4.631160442,0,254.74375,0,0,94.5553977
12/31/1980,36.60312515,0,264.55625,0,0,98.85372822
1/1/1981,10.5124573,0,263.5145833,0,0,129.8400728
1/2/1981,6.459690152,0,259.55625,0,0,135.6811624
1/3/1981,0.579123526,0,247.74375,0,0,140.0466931
1/4/1981,1.495529509,4.07E-17,258.6604167,0,0,143.0175492
1/5/1981,0.401331664,0,250.6291667,0,0,145.7592263
1/6/1981,6.364284999,3.39E-18,256.65,0,0,142.9924332
1/7/1981,2.012471099,0,258.2229167,0,0,143.6941111
1/8/1981,1.87651367,0,256.2645833,0,0,138.4273324
1/9/1981,0.234974692,1.29E-23,256.1916667,0,0,140.1668117
1/10/1981,3.304732132,0,255.2333333,0,0,141.2482564
1/11/1981,12.90614633,0,258.9104167,0,0,137.5422321
1/12/1981,5.410158883,0,258.61875,0,0,125.7885099
1/13/1981,1.709071057,0,254.5458333,0,0,127.9857399
1/14/1981,14.59785832,0,263.30625,0,0,126.1679035
1/15/1981,8.998919223,0,264.7958333,0,0,120.7004568
1/16/1981,3.277828766,0,253.2645833,0,0,126.1122664
1/17/1981,1.186108973,0,260.3375,0,0,129.3369876
1/18/1981,1.150083988,0,258.0041667,0,0,133.0643983
1/19/1981,10.76002815,0,262.2125,0,0,132.6159169
1/20/1981,1.944808297,0,257.4520833,0,0,132.8268528
1/21/1981,3.629441214,1.36E-17,256.2541667,0,0,131.6733948
1/22/1981,1.055745073,0,256.775,0,0,130.0687119
1/23/1981,3.221665251,1.36E-17,262.2020833,0,0,132.4990432
1/24/1981,1.357559276,1.36E-17,261.2333333,0,0,135.381986
1/25/1981,0.557118078,0,258.15,0,0,137.8625634
1/26/1981,1.049109124,0,255.7958333,0,0,140.0125424
1/27/1981,0.521910202,1.69E-18,243.4416667,0,0,141.6098739
1/28/1981,0.338791519,0,243.49375,0,0,143.6827124
1/29/1981,4.229348659,0,259.49375,0,0,144.6620503
1/30/1981,1.435545802,2.71E-17,260.4625,0,0,145.4890459
1/31/1981,3.666517543,0,257.93125,0,0,131.4776374
2/1/1981,4.296564356,0,261.0354167,0,0,133.3807836
2/2/1981,4.944125598,1.36E-17,263.0666667,0,0,129.3341483
2/3/1981,13.46841423,6.78E-18,260.2854167,0,0,128.8542968
2/4/1981,12.52042132,0,261.4208333,0,0,125.7811071
2/5/1981,3.923173606,0,260.2645833,0,0,125.9886277
2/6/1981,25.85269593,0,263.2541667,0,0,128.7536124
2/7/1981,0.834938447,0,251.5145833,0,0,134.4594764
2/8/1981,0.100449242,0,247.5354167,0,0,138.6567109
2/9/1981,2.426412796,0,260.30625,0,0,142.0671448
2/10/1981,5.816996783,0,258.4416667,0,0,138.6711493
2/11/1981,2.384191328,0,247.6604167,0,0,131.4858687
2/12/1981,0.323398207,0,236.6916667,0,0,133.1312956
2/13/1981,0.489912538,4.24E-18,236.18125,0.006642316,0,134.5703639
2/14/1981,0.994793829,0,241.5666667,0,0,135.7814765
2/15/1981,0.127426786,4.24E-19,226.5041667,0.051138579,0,137.7668582
2/16/1981,3.330812575,0,245.3583333,0,0,136.2826651
2/17/1981,0.794200085,0,238.3791667,0,0,131.7215553
2/18/1981,0.779050954,0,242.3791667,0,0,134.2603602
2/19/1981,1.411998052,8.47E-19,251.6291667,0,0,134.4948411
2/20/1981,0.185694078,0,246.275,0.050885755,0,138.5427214
2/21/1981,3.131022883,0,255.5041667,0,0,138.4526302
2/22/1981,1.597571004,0,247.4416667,0.02654015,0,106.5206407
2/23/1981,1.063756175,6.62E-20,246.3791667,0.060734357,0,107.1401398
2/24/1981,3.074194428,0,256.5666667,0,0,102.172189
2/25/1981,1.838202104,0,260.0875,0,0,106.3479063
2/26/1981,2.54454285,0,260.80625,0,0,110.35838
2/27/1981,2.447749834,0,258.86875,0,0,111.3291129
2/28/1981,2.257934962,0,259.1395833,0,0,137.6704957
3/1/1981,2.729043888,0,259.7854167,0.037972772,0,141.2801136
3/2/1981,10.17460196,0,260.7854167,0,0,139.329742
3/3/1981,2.56904463,0,253.3583333,0.035135025,0,132.9060129
3/4/1981,6.316631195,0,251.9520833,0.001083776,0,126.3056824
3/5/1981,0.814497875,0,256.24375,0.025935964,0,120.4560833
3/6/1981,0.226425851,0,256.2229167,0.074378488,0,124.0720297
3/7/1981,0.013103859,0,241.2958333,0.271582419,0,128.3016309
3/8/1981,0.48090414,0,251.8270833,0.109513581,0,124.2536817
3/9/1981,1.743630572,0,258.8166667,0.239651307,0,127.480333
3/10/1981,2.629765432,0,259.49375,0.266405482,0,148.2299781
3/11/1981,3.845715293,0,261.2229167,0.119297902,0,171.2649915
3/12/1981,6.634829071,0,262.0770833,0.179130176,0,172.8493322
3/13/1981,1.153306608,0,255.7541667,0.261016048,0,175.0009228
3/14/1981,3.977102613,0,258.2958333,0.097006116,0,163.3719472
3/15/1981,0.066713645,0,247.6083333,0.511545433,0,178.9056496
3/16/1981,0.738865776,6.46E-24,253.3583333,0.506708504,0,183.5075524
3/17/1981,1.363394109,0,263.1291667,0.207411796,0,186.2912932
3/18/1981,0.089969368,0,261.24375,0.646356035,0,189.3435509
3/19/1981,2.786090037,0,258.7333333,0.352000185,0,192.1265542
3/20/1981,1.737232788,6.78E-18,258.2958333,0.528408889,0,191.1099911
3/21/1981,1.167057314,2.71E-17,255.525,0.707669065,0,192.7100089
3/22/1981,0.746995284,0,250.93125,0.532199903,0,196.2420588
3/23/1981,1.504561767,4.24E-19,254.7645833,0.430370682,0,197.9757851
3/24/1981,1.561548765,0,258.6083333,0.487764218,0,198.4901958
3/25/1981,0.82557159,0,257.30625,0.637208622,0,200.1227493
3/26/1981,7.313635398,0,261.43125,0.138975527,0,178.639196
3/27/1981,7.071050483,0,260.8479167,0.101601937,0,151.9555997
3/28/1981,0.248604872,0,251.7333333,0.572571962,0,155.7815009
3/29/1981,0.671512167,0,256.61875,0.834975614,0,161.8432622
3/30/1981,0.337476626,0,253.9,0.93678227,0,166.7973003
3/31/1981,6.730252146,0,255.7854167,0.387176307,0,161.6911054
4/1/1981,4.316304692,0,257.80625,0.153665859,0,160.1467835
4/2/1981,6.594718526,0,257.525,0.183800654,0,135.2843144
4/3/1981,0.828127277,0,253.7645833,0.783790908,0,128.4379843
4/4/1981,4.551944842,0,254.3583333,0.321440929,0,132.9176451
4/5/1981,1.989857377,0,252.8479167,0.461009933,0,121.7156348
4/6/1981,0.500792803,0,251.7958333,0.789579472,0,124.4411631
4/7/1981,2.994083989,0,255.5354167,0.648030199,0,127.9752715
4/8/1981,9.38602063,1.08E-16,256.5666667,0.189047959,0,121.5586187
4/9/1981,1.540090023,0,254.5458333,0.637856965,0,123.3007183
4/10/1981,0.167529637,0,247.5875,1.043013153,0,130.1131976
4/11/1981,0.026114437,0,247.8895833,1.228715504,0,148.9103115
4/12/1981,2.074054294,0,249.0666667,1.052316901,0,181.4466258
4/13/1981,0.908414178,0,251.65,0.827612286,0,181.9125438
4/14/1981,0.534433621,0,245.7333333,0.6623138,0,185.8013806
4/15/1981,0.584464887,0,251.0875,1.34734928,0,180.3887129
4/16/1981,1.395275489,0,252.68125,0.909686377,0,173.1732357
4/17/1981,0.630570434,0,256.9833333,1.056129304,0,202.8072225
4/18/1981,0.229979411,0,254.65,1.262068157,0,244.1643749
4/19/1981,1.822723856,0,261.9833333,0.909455752,0,246.0158961
4/20/1981,1.842646306,0,258.0770833,0.988896961,0,247.8121145
4/21/1981,0.020568556,0,257.275,1.523587283,0,251.7231644
4/22/1981,0.770464399,0,262.05625,5.214458862,0,262.4516734
4/23/1981,1.564663848,0,262.3791667,5.633395386,0,275.054059
4/24/1981,0.407005452,0,262.05625,6.529911794,0,297.9637997
4/25/1981,0.159546433,0,261.0875,5.578815833,0,326.1219249
4/26/1981,4.902794161,0,265.2125,2.880969986,0,325.1835549
4/27/1981,2.243055422,2.71E-17,261.5041667,1.692790757,0,319.2407983
4/28/1981,4.217744611,0,265.3895833,1.326753831,0,275.7348984
4/29/1981,5.211239698,0,262.525,1.12485413,0,237.1238519
4/30/1981,0.034561346,0,261.3791667,1.130566383,0,236.4663268
5/1/1981,8.047821972,0,262.0458333,1.874576234,0,239.9426505
5/2/1981,7.884286944,0,265.7854167,1.006674423,0,203.0254981
5/3/1981,0.416134306,0,263.1708333,0.978240193,0,247.6581022
5/4/1981,0.794101765,0,267.55625,0.952400604,0,250.3965913
5/5/1981,0.123841586,6.85E-06,266.3895833,1.774334763,0,255.3552372
5/6/1981,0.000707957,1.54E-05,265.0041667,8.571913029,0,272.338596
5/7/1981,0.000120076,0.027472722,266.7541667,15.78724195,0,296.6589467
5/8/1981,0.000947661,0.001672237,266.6291667,12.89345444,0,343.7247494
5/9/1981,0.557330421,2.277395304,266.3166667,9.417817799,0,377.4496906
5/10/1981,1.547399828,0.033529973,268.05625,5.981953024,0,381.6558557
5/11/1981,3.819169276,0.004386872,267.9,5.287939739,0,380.4009831
5/12/1981,2.410729035,0.173851233,265.0666667,7.57050034,0,381.1022162
5/13/1981,0.024428218,0.19359127,264.0354167,8.567265889,0,390.2098559
5/14/1981,5.961731299,5.337368148,267.8895833,4.136210771,0,391.6045534
5/15/1981,23.54830312,8.281469626,269.8375,3.46515009,0,275.3042425
5/16/1981,10.91486621,8.046495554,270.61875,3.258476235,0,221.7754131
5/17/1981,13.31181434,7.216033333,270.5875,4.34314831,0,205.9797524
