,BDOT,SMELT,RAIN,TS
1989-02-01,27.518415873415012,0.0,0.0,247.00978
1989-03-01,38.852180209222354,0.0,0.0,246.29424
1989-04-01,81.01342287766518,0.0,0.0,260.24368
1989-05-01,146.04506589437702,0.0,0.0,265.22943
1989-06-01,147.59858915102032,88.07387608629685,73.80203397208078,266.60992
1989-07-01,0.0,728.0605671016385,78.54289668195268,273.15
1989-08-01,0.0,452.2096371416304,85.11143074610166,273.15
1989-09-01,235.3311449200949,0.0,0.0,264.1043
1989-10-01,194.95968126569966,0.0,0.0,256.2644
1989-11-01,106.57525413622692,0.0,0.0,243.72864
1989-12-01,167.98676478951288,0.0,0.0,250.10786
1990-01-01,117.52215618513368,0.0,0.0,241.82133
1990-02-01,122.55733889614544,0.0,0.0,236.7224
1990-03-01,130.0988435295593,0.0,0.0,253.18303
1990-04-01,45.438354276635366,0.0,0.0,260.45743
1990-05-01,47.791411908817864,0.0,0.0,265.48245
1990-06-01,0.0,331.9920034974608,208.5295901624135,267.2049
1990-07-01,0.0,581.0487138892137,110.53510766045261,273.15
1990-08-01,0.0,341.617220392484,251.67348785900762,273.15
1990-09-01,470.8819928310782,0.0,0.0,264.8345
1990-10-01,88.59577529295463,0.0,0.0,253.99507
1990-11-01,65.99380025892255,0.0,0.0,240.50804
1990-12-01,158.04703762828285,0.0,0.0,244.09651
1991-01-01,95.85290838098484,0.0,0.0,245.36913
1991-02-01,96.54703740810241,0.0,0.0,248.34538
1991-03-01,108.14890828991616,0.0,0.0,251.36345
1991-04-01,39.07856276042282,0.0,0.0,259.48395
1991-05-01,63.29645407665675,0.0,0.0,265.0443
1991-06-01,22.865409247408806,222.0260253902762,120.3325075805745,266.77115
1991-07-01,0.0,309.38511663537906,238.23499823553783,273.15
1991-08-01,191.42636221858527,0.0,0.0,265.37073
1991-09-01,170.51234477817474,0.0,0.0,264.8873
1991-10-01,110.10509009360929,0.0,0.0,255.23131
1991-11-01,68.55650975617316,0.0,0.0,247.06317
1991-12-01,97.66936291298651,0.0,0.0,246.57753
1992-01-01,99.06318948022871,0.0,0.0,247.60593
1992-02-01,86.06900524657385,0.0,0.0,245.90521
1992-03-01,87.32650694660542,0.0,0.0,252.15535
1992-04-01,112.63429205655028,0.0,0.0,257.17535
1992-05-01,140.8401904034847,0.0,0.0,262.51468
1992-06-01,100.2607115811256,102.03563610019455,63.0792941863564,266.8396
1992-07-01,0.0,482.3577759616216,171.15995361534544,273.15
1992-08-01,94.80140239689621,134.67639875117112,92.28690608551057,266.41092
1992-09-01,155.4975220468578,0.0,0.0,258.15793
1992-10-01,99.62207912468698,0.0,0.0,253.62752
1992-11-01,129.13055091717322,0.0,0.0,251.19801
1992-12-01,106.887644502645,0.0,0.0,243.12288
1993-01-01,152.99090783871563,0.0,0.0,244.38632
1993-02-01,49.973874977631105,0.0,0.0,249.916
1993-03-01,39.95926907933623,0.0,0.0,252.98482
1993-04-01,19.875973002467013,0.0,0.0,260.56976
1993-05-01,57.5637023100923,0.0,0.0,265.5238
1993-06-01,0.0,289.1112472382582,134.53464719356765,266.60196
1993-07-01,0.0,684.4886573019095,113.59050965559463,273.15
1993-08-01,86.02259476725644,183.60914091757869,176.64672645355185,266.21872
1993-09-01,320.31414995131894,0.0,0.0,263.09158
1993-10-01,167.80098658839938,0.0,0.0,258.4058
1993-11-01,195.78509460933327,0.0,0.0,250.30891
1993-12-01,92.35341559944416,0.0,0.0,249.69699
1994-01-01,54.764943683254906,0.0,0.0,245.89203
1994-02-01,27.003912323079515,0.0,0.0,240.28897
1994-03-01,118.61080915072245,0.0,0.0,252.44511
1994-04-01,64.21991832508056,0.0,0.0,260.2825
1994-05-01,125.31672062214113,0.0,0.0,265.27844
1994-06-01,201.89033670268913,37.07322241650471,32.95176462502644,266.90173
1994-07-01,0.0,532.0164469464564,124.05936222125031,273.15
1994-08-01,0.0,576.2076379151564,113.86078852513381,273.15
1994-09-01,150.88300810692567,0.0,0.0,263.09818
1994-10-01,124.61818817720187,0.0,0.0,255.85597
1994-11-01,129.52143527458352,0.0,0.0,244.84303
1994-12-01,119.0299286176863,0.0,0.0,245.67639
1995-01-01,41.62922049754318,0.0,0.0,247.14561
1995-02-01,46.811468123888226,0.0,0.0,247.54025
1995-03-01,43.445260317905536,0.0,0.0,246.18275
1995-04-01,50.56071162399115,0.0,0.0,260.75882
1995-05-01,91.50046787211579,0.0,0.0,265.7024
1995-06-01,44.82262312908278,204.21381828575622,152.55341690040157,267.04425
1995-07-01,0.0,510.481400708795,223.65228864619476,273.15
1995-08-01,95.3317545700239,125.268499603405,80.82410800514909,273.15
1995-09-01,206.1633294828513,0.0,0.0,265.6097
1995-10-01,69.70799002776457,0.0,0.0,257.8755
1995-11-01,24.063654195375694,0.0,0.0,243.71594
1995-12-01,41.21013438515164,0.0,0.0,244.43155
1996-01-01,25.003446455168113,0.0,0.0,237.15103
1996-02-01,157.0769766493351,0.0,0.0,246.24078
1996-03-01,54.33709872100782,0.0,0.0,250.07655
1996-04-01,49.880726664031656,0.0,0.0,258.42816
1996-05-01,111.88693078541719,0.0,0.0,264.4361
1996-06-01,77.50890692652476,93.99421532516781,42.79962079973036,266.43375
1996-07-01,0.0,451.72656977178394,152.39530772395736,273.15
1996-08-01,252.96782977826481,0.0,0.0,266.2068
1996-09-01,147.88486441856494,0.0,0.0,261.8672
1996-10-01,130.60459461219077,0.0,0.0,249.3345
1996-11-01,57.72105768439442,0.0,0.0,246.31976
1996-12-01,44.14016245716813,0.0,0.0,241.37442
1997-01-01,59.3653842028111,0.0,0.0,241.51794
1997-02-01,61.19027836616169,0.0,0.0,253.87404
1997-03-01,32.54619886883545,0.0,0.0,246.6628
1997-04-01,49.47490842860472,0.0,0.0,258.89117
1997-05-01,122.50221634321262,0.0,0.0,264.6981
1997-06-01,45.699343721912406,181.43188760217123,100.1570120006681,266.57928
1997-07-01,0.0,672.169227772342,203.09945560208794,273.15
1997-08-01,0.0,369.7510198411847,239.83615217935662,273.15
1997-09-01,73.80683060660688,0.0,0.0,263.45132
1997-10-01,131.86099455871448,0.0,0.0,252.41414
1997-11-01,85.16172762300826,0.0,0.0,252.55467
1997-12-01,95.82271426618456,0.0,0.0,247.77771
1998-01-01,22.7657358445232,0.0,0.0,243.27864
1998-02-01,36.07916339658476,0.0,0.0,250.07321
1998-03-01,32.26309803733078,0.0,0.0,252.75258
1998-04-01,61.768897373523444,0.0,0.0,260.46954
1998-05-01,117.73935777259527,0.0,0.0,264.62686
1998-06-01,107.71794605951766,79.01910461510788,45.960908018590914,267.06793
1998-07-01,0.0,399.39479299172575,231.98703826842205,267.023
1998-08-01,269.55748576643856,0.0,0.0,266.3193
1998-09-01,200.30964093558177,0.0,0.0,263.6951
1998-10-01,88.96793701203228,0.0,0.0,254.99516
1998-11-01,10.272289278748154,0.0,0.0,248.76274
1998-12-01,59.917182069327524,0.0,0.0,243.47598
1999-01-01,78.63230486388444,0.0,0.0,239.71338
1999-02-01,27.500807247415846,0.0,0.0,239.31216
1999-03-01,42.45865129417538,0.0,0.0,249.61716
1999-04-01,103.80383338474114,0.0,0.0,258.70618
1999-05-01,113.40929227260054,0.0,0.0,263.62485
1999-06-01,4.589500627236981,257.69975215289713,181.52752876181046,266.7664
1999-07-01,0.0,492.56684932679127,234.3605818145598,273.15
1999-08-01,0.0,291.3024048953896,166.2032731581205,273.15
1999-09-01,180.16993476804686,0.0,0.0,263.79922
1999-10-01,245.533911102501,0.0,0.0,255.75362
1999-11-01,58.79514000307634,0.0,0.0,247.35585
1999-12-01,316.4845520809255,0.0,0.0,244.00829
2000-01-01,121.92371413354323,0.0,0.0,244.23398
2000-02-01,80.9851341412474,0.0,0.0,252.67683
2000-03-01,66.75777245799988,0.0,0.0,253.8744
2000-04-01,63.117586188188454,0.0,0.0,258.70615
2000-05-01,112.42679252863985,0.0,0.0,263.631
2000-06-01,93.2428282936819,47.21482274214907,20.287733586571534,266.99802
2000-07-01,0.0,392.89531371032734,177.22931642092396,273.15
2000-08-01,198.31806880828316,0.0,0.0,265.44778
2000-09-01,218.6814870502969,0.0,0.0,262.94394
2000-10-01,117.03559271925455,0.0,0.0,254.60762
2000-11-01,99.20408621441213,0.0,0.0,252.03023
2000-12-01,57.95915391228039,0.0,0.0,249.27275
2001-01-01,115.22344885983495,0.0,0.0,252.4998
2001-02-01,79.72606651118797,0.0,0.0,249.84393
2001-03-01,117.03909108429269,0.0,0.0,250.96297
2001-04-01,94.88194850393418,0.0,0.0,259.48053
2001-05-01,121.92735861167964,0.0,0.0,264.00922
2001-06-01,21.955668879623225,168.19761426703792,38.460614569463345,266.87335
2001-07-01,0.0,369.15575238341756,258.3798550190235,273.15
2001-08-01,0.0,341.30476126789773,98.88266883971295,273.15
2001-09-01,127.99601885074895,0.0,0.0,263.48
2001-10-01,103.91060115359647,0.0,0.0,255.45256
2001-11-01,36.898535529307736,0.0,0.0,246.63472
2001-12-01,49.99999356584354,0.0,0.0,242.97707
2002-01-01,96.36331247241776,0.0,0.0,249.86118
2002-02-01,38.599385753327844,0.0,0.0,248.16199
2002-03-01,34.49527272563408,0.0,0.0,246.04291
2002-04-01,108.79728827531073,0.0,0.0,254.84636
2002-05-01,112.70317850034945,0.0,0.0,263.98688
2002-06-01,108.33803896783559,128.62268378746725,102.76924585953707,266.72403
2002-07-01,0.0,504.3008231902034,177.2247007644904,273.15
2002-08-01,229.01901707533793,108.11600064397838,150.149668957436,266.35544
2002-09-01,196.10542271736054,0.0,0.0,265.4178
2002-10-01,247.47215898713696,0.0,0.0,261.34073
2002-11-01,114.74397235495483,0.0,0.0,256.87167
2002-12-01,50.695481778968265,0.0,0.0,249.6262
2003-01-01,85.05208174607601,0.0,0.0,248.4853
2003-02-01,150.4888891702899,0.0,0.0,253.80177
2003-03-01,47.06494507130981,0.0,0.0,248.50209
2003-04-01,19.46210038365627,0.0,0.0,258.25488
2003-05-01,70.5275883116064,0.0,0.0,264.64667
2003-06-01,47.81275550865336,115.84935056101752,37.3339336698429,266.86252
2003-07-01,0.0,641.5940506345847,282.9483047907208,273.15
2003-08-01,78.33987309184648,172.13379948009495,133.66186761511958,266.57797
2003-09-01,141.64084168105373,0.0,0.0,262.013
2003-10-01,65.77919622726044,0.0,0.0,260.4142
2003-11-01,159.7514073158447,0.0,0.0,247.88007
2003-12-01,78.34846939170504,0.0,0.0,246.72038
2004-01-01,35.33189481976388,0.0,0.0,236.38033
2004-02-01,70.38448612316576,0.0,0.0,252.27367
2004-03-01,99.85100709933295,0.0,0.0,250.7364
2004-04-01,60.816088240063074,0.0,0.0,260.19415
2004-05-01,122.05563665009302,0.0,0.0,266.29968
2004-06-01,0.0,686.6434244745042,154.33771726700348,273.15
2004-07-01,0.0,654.5693527325233,149.846336528089,273.15
2004-08-01,0.0,595.2511664741619,92.86841919028859,273.15
2004-09-01,262.32006060880366,0.0,0.0,260.39212
2004-10-01,185.03857958967222,0.0,0.0,257.60583
2004-11-01,148.9318427567759,0.0,0.0,251.69203
2004-12-01,197.04863079322826,0.0,0.0,248.093
2005-01-01,93.83377526053711,0.0,0.0,243.38731
2005-02-01,105.56299716810393,0.0,0.0,247.36862
2005-03-01,101.93252372052402,0.0,0.0,255.17418
2005-04-01,70.53748658698183,0.0,0.0,259.95837
2005-05-01,127.48547144772301,0.0,0.0,265.93866
2005-06-01,0.0,355.59867840586037,177.69500931394808,267.17578
2005-07-01,0.0,434.91431969302437,222.01741467894846,273.15
2005-08-01,0.0,326.0343201734579,145.77747227976246,266.40143
2005-09-01,317.6889482107167,0.0,0.0,265.2757
2005-10-01,54.03820093129175,0.0,0.0,256.83777
2005-11-01,139.58855104282026,0.0,0.0,246.30183
2005-12-01,110.31053936878591,0.0,0.0,250.53148
2006-01-01,51.10361970072768,0.0,0.0,240.99998
2006-02-01,63.56198494770608,0.0,0.0,248.35019
2006-03-01,26.94808361267912,0.0,0.0,246.0208
2006-04-01,116.07088662857001,0.0,0.0,257.99374
2006-05-01,76.23654742239684,0.0,0.0,264.81143
2006-06-01,161.42776421534455,84.4599987572548,75.84869319998471,266.47446
2006-07-01,0.0,496.9789032138973,155.5448971218869,273.15
2006-08-01,412.8781515165337,0.0,0.0,266.35413
2006-09-01,150.66244306269502,0.0,0.0,265.01166
2006-10-01,253.56331523639713,0.0,0.0,258.7363
2006-11-01,8.647889108531796,0.0,0.0,237.75822
2006-12-01,74.42139153138764,0.0,0.0,248.64757
2007-01-01,137.12054182650678,0.0,0.0,247.12915
2007-02-01,5.801565530272148,0.0,0.0,241.72484
2007-03-01,55.29504538013947,0.0,0.0,241.85204
2007-04-01,25.539500432176087,0.0,0.0,259.96945
2007-05-01,162.8131891748541,0.0,0.0,265.35086
2007-06-01,0.0,368.61546280371033,102.5633906244519,266.11612
2007-07-01,0.0,568.4799764075602,193.25339092452677,273.15
2007-08-01,0.0,375.0110353291875,150.10649945366077,273.15
2007-09-01,225.80161493209346,0.0,0.0,263.7672
2007-10-01,62.27674302914708,0.0,0.0,255.35915
2007-11-01,92.56379786264762,0.0,0.0,253.45631
2007-12-01,64.23161837086873,0.0,0.0,246.10915
2008-01-01,63.80677424292709,0.0,0.0,242.57011
2008-02-01,42.246597190559136,0.0,0.0,243.96327
2008-03-01,57.80307338418348,0.0,0.0,252.92253
2008-04-01,124.71303584291928,0.0,0.0,258.5833
2008-05-01,75.53493406000726,0.0,0.0,264.62546
2008-06-01,121.54860430754677,86.83999319139215,59.50824079484953,266.84778
2008-07-01,81.09134393128703,207.76697447529222,258.1875650628296,266.83438
2008-08-01,141.53836669757436,48.18742762302201,30.335023002737685,266.08875
2008-09-01,187.27222933725483,0.0,0.0,264.31763
2008-10-01,156.3754642277409,0.0,0.0,252.62169
2008-11-01,82.69163373333316,0.0,0.0,249.07336
2008-12-01,61.57283903967372,0.0,0.0,242.123
2009-01-01,132.64725459465024,0.0,0.0,240.76393
2009-02-01,46.2846583434513,0.0,0.0,245.83798
2009-03-01,62.13476662591564,0.0,0.0,248.80055
2009-04-01,33.37576083349304,0.0,0.0,257.9822
2009-05-01,99.13636922336993,0.0,0.0,265.049
2009-06-01,70.25590892085596,176.8822606313317,142.2949890187551,266.4346
2009-07-01,0.0,742.672071986063,59.76107891211616,273.15
2009-08-01,152.40131361298273,109.46729406355838,102.002157830651,266.29214
2009-09-01,143.36713459245183,0.0,0.0,263.63016
2009-10-01,67.71991418779544,0.0,0.0,258.9552
2009-11-01,68.37301612043436,0.0,0.0,246.08228
2009-12-01,71.90877485920493,0.0,0.0,249.0147
2010-01-01,60.73575783130397,0.0,0.0,244.36818
2010-02-01,51.70533925868547,0.0,0.0,249.69623
2010-03-01,30.01882283616221,0.0,0.0,251.54097
2010-04-01,75.26099468751096,0.0,0.0,258.91034
2010-05-01,91.1734479628539,0.0,0.0,265.25098
2010-06-01,191.78401306002684,76.6109289394442,78.31783322423591,267.24243
2010-07-01,0.0,363.95664903089755,253.6939585735143,273.15
2010-08-01,0.0,305.8109095845778,167.40729572352467,273.15
2010-09-01,89.58355382014307,0.0,0.0,262.93298
2010-10-01,71.7659299431957,0.0,0.0,257.00668
2010-11-01,130.92980942944024,0.0,0.0,251.2065
2010-12-01,55.290482991256056,0.0,0.0,238.23732
2011-01-01,56.9646241342908,0.0,0.0,243.64453
2011-02-01,74.52961734457963,0.0,0.0,243.42868
2011-03-01,30.157742188742496,0.0,0.0,245.82613
2011-04-01,92.82423334975769,0.0,0.0,259.0016
2011-05-01,62.689010383080166,0.0,0.0,264.63016
2011-06-01,20.85242938184821,224.04122639263747,116.28963299079197,267.0168
2011-07-01,0.0,399.78445422419276,258.15585790270376,273.15
2011-08-01,185.00711112412768,48.036328816916864,39.500525169841346,267.12607
2011-09-01,95.39142466510695,0.0,0.0,264.42804
2011-10-01,83.63188690303956,0.0,0.0,257.6874
2011-11-01,91.87842602304967,0.0,0.0,241.9742
2011-12-01,218.0851541611812,0.0,0.0,250.33955
2012-01-01,106.25071581487933,0.0,0.0,236.81973
2012-02-01,83.10534560705955,0.0,0.0,252.01192
2012-03-01,44.538736327130636,0.0,0.0,249.15363
2012-04-01,33.64388313921184,0.0,0.0,261.5402
2012-05-01,114.20904801126268,0.0,0.0,264.12762
2012-06-01,102.68823712037853,142.810238509545,120.79362116177478,267.15036
2012-07-01,0.0,323.3819220352296,185.41517818943387,273.15
2012-08-01,72.93852094366343,142.88632152174554,80.08484900785695,266.83398
2012-09-01,353.0580989669085,0.0,0.0,265.10397
2012-10-01,162.9363802312271,0.0,0.0,254.07515
2012-11-01,38.6431750113039,0.0,0.0,241.64857
2012-12-01,64.22513702344838,0.0,0.0,240.8141
2013-01-01,167.549106814046,0.0,0.0,248.11214
2013-02-01,110.222089837455,0.0,0.0,250.43459
2013-03-01,104.9974402701355,0.0,0.0,250.07047
2013-04-01,64.58747827186636,0.0,0.0,253.80226
2013-05-01,237.3612346532316,0.0,0.0,262.54758
2013-06-01,0.0,627.6463053260812,50.940333281367394,266.8305
2013-07-01,0.0,685.0224586348254,132.08454587173975,273.15
2013-08-01,0.0,396.71184788054467,289.999579043978,265.91974
2013-09-01,300.642550533268,0.0,0.0,264.52225
2013-10-01,223.95730610810762,0.0,0.0,261.61383
2013-11-01,186.87130219663362,0.0,0.0,247.5563
2013-12-01,55.011956737278354,0.0,0.0,242.86371
2014-01-01,213.61243284875974,0.0,0.0,253.84853
2014-02-01,19.16792144643306,0.0,0.0,242.44577
2014-03-01,28.202425774803654,0.0,0.0,249.54419
2014-04-01,53.90977906809343,0.0,0.0,258.39017
2014-05-01,37.277463771646616,0.0,0.0,265.45358
2014-06-01,297.111789901595,0.0,0.0,266.5945
2014-07-01,0.0,450.09005898841093,187.3646306425064,267.16864
2014-08-01,45.85011547435182,198.73811533941213,122.66635932855861,273.15
2014-09-01,124.84369889453106,0.0,0.0,263.04208
2014-10-01,88.93537236905907,0.0,0.0,255.25261
2014-11-01,22.023293203256163,0.0,0.0,251.85982
2014-12-01,92.42577159861366,0.0,0.0,251.45518
2015-01-01,93.26429195035679,0.0,0.0,244.13383
2015-02-01,88.14799700851763,0.0,0.0,247.48883
2015-03-01,79.58180600554415,0.0,0.0,251.39754
2015-04-01,106.06403686647192,0.0,0.0,259.72525
2015-05-01,41.187075037956994,0.0,0.0,265.26993
2015-06-01,12.563421883274778,242.6264738824854,141.19565321741894,266.2454
2015-07-01,0.0,435.22197326378466,169.63490227497468,273.15
2015-08-01,147.71030453709665,96.68015579000314,80.98267482620204,265.61682
2015-09-01,277.5229703487038,0.0,0.0,262.89288
2015-10-01,116.30113053090864,0.0,0.0,260.36493
2015-11-01,183.7542549533774,0.0,0.0,249.81848
2015-12-01,57.6619050531395,0.0,0.0,246.5902
2016-01-01,33.50864748794317,0.0,0.0,251.69453
2016-02-01,20.80778916590045,0.0,0.0,251.77272
2016-03-01,137.10621597149958,0.0,0.0,255.20195
2016-04-01,46.61485235217892,0.0,0.0,262.63678
2016-05-01,119.3745566757969,0.0,0.0,265.81793
2016-06-01,0.0,319.4162984441026,124.57650396727175,266.94574
2016-07-01,0.0,618.9287216120573,245.86970094278087,273.15
2016-08-01,0.0,367.1295808394152,177.45621232156398,273.15
2016-09-01,209.96950885590022,0.0,0.0,263.76047
2016-10-01,17.87127866023631,0.0,0.0,253.94923
2016-11-01,32.6979544035578,0.0,0.0,248.64893
2016-12-01,79.30379905479829,0.0,0.0,243.41763
2017-01-01,108.33404735672002,0.0,0.0,244.31415
2017-02-01,49.55553114039535,0.0,0.0,248.49483
2017-03-01,17.59032212235454,0.0,0.0,244.03401
2017-04-01,21.481268951261992,0.0,0.0,260.3021
2017-05-01,111.8241906349653,0.0,0.0,265.11957
2017-06-01,0.0,365.67451978052856,137.26395757535892,266.51114
2017-07-01,0.0,667.132793211145,191.9578803034668,273.15
2017-08-01,19.277776361947108,249.9636036550704,208.97759403526558,267.13885
2017-09-01,152.12521282465937,0.0,0.0,265.4677
2017-10-01,219.4602093360358,0.0,0.0,258.18112
2017-11-01,44.8539703887989,0.0,0.0,246.74683
2017-12-01,177.5784899970976,0.0,0.0,251.87495
2018-01-01,68.12293669735186,0.0,0.0,244.72911
2018-02-01,64.05213191321599,0.0,0.0,244.69034
2018-03-01,81.10538160073989,0.0,0.0,251.28539
2018-04-01,99.42850623198825,0.0,0.0,258.4013
2018-05-01,179.10190119406076,0.0,0.0,264.92896
2018-06-01,165.76263333115367,76.16484954192435,67.13783507094874,266.98666
2018-07-01,0.0,634.2526156694596,132.19758412375344,273.15
2018-08-01,108.65961768301375,208.56471729149442,351.5889935693774,266.69797
2018-09-01,121.8539573658337,0.0,0.0,264.20496
2018-10-01,134.43112303186322,0.0,0.0,260.3807
2018-11-01,105.77788095060701,0.0,0.0,252.15346
2018-12-01,112.51452249603527,0.0,0.0,250.49217
2019-01-01,80.96641659349426,0.0,0.0,244.03697
2019-02-01,59.38738053587331,0.0,0.0,246.76651
2019-03-01,68.40266229450386,0.0,0.0,257.69885
2019-04-01,61.73801843697519,0.0,0.0,259.79987
2019-05-01,141.83082630860372,0.0,0.0,265.88437
2019-06-01,0.0,468.5886181920359,181.1612313435076,267.05844
2019-07-01,0.0,821.8576004280612,127.87109930972515,273.15
2019-08-01,0.0,278.30916190027585,141.2724372286486,265.28668
2019-09-01,203.99213969328576,0.0,0.0,264.99255
2019-10-01,252.39186413971964,0.0,0.0,259.24814
